index,image_path,class_id,pos_neg,bbox_path,mask_path
321,.\train\images\ppe_0397.jpg,[0],1,.\train\labels\ppe_0397.txt,
322,.\train\images\ppe_0398.jpg,[1 4],1,.\train\labels\ppe_0398.txt,
323,.\train\images\ppe_0399.jpg,[5],1,.\train\labels\ppe_0399.txt,
324,.\train\images\ppe_0400.jpg,[4],1,.\train\labels\ppe_0400.txt,
325,.\train\images\ppe_0401.jpg,[5],1,.\train\labels\ppe_0401.txt,
326,.\train\images\ppe_0402.jpg,[5],1,.\train\labels\ppe_0402.txt,
327,.\train\images\ppe_0403.jpg,[4],1,.\train\labels\ppe_0403.txt,
328,.\train\images\ppe_0404.jpg,[1 4],1,.\train\labels\ppe_0404.txt,
329,.\train\images\ppe_0405.jpg,[1 5],1,.\train\labels\ppe_0405.txt,
330,.\train\images\ppe_0406.jpg,[1 3],1,.\train\labels\ppe_0406.txt,
331,.\train\images\ppe_0407.jpg,[1 2 4 5],1,.\train\labels\ppe_0407.txt,
332,.\train\images\ppe_0408.jpg,[1 3],1,.\train\labels\ppe_0408.txt,
333,.\train\images\ppe_0413.jpg,[1 2],1,.\train\labels\ppe_0413.txt,
334,.\train\images\ppe_0414.jpg,[1 2 5],1,.\train\labels\ppe_0414.txt,
335,.\train\images\ppe_0415.jpg,[1 4],1,.\train\labels\ppe_0415.txt,
336,.\train\images\ppe_0416.jpg,[1],1,.\train\labels\ppe_0416.txt,
337,.\train\images\ppe_0417.jpg,[1 4],1,.\train\labels\ppe_0417.txt,
338,.\train\images\ppe_0418.jpg,[1 5],1,.\train\labels\ppe_0418.txt,
339,.\train\images\ppe_0419.jpg,[4],1,.\train\labels\ppe_0419.txt,
340,.\train\images\ppe_0420.jpg,[5],1,.\train\labels\ppe_0420.txt,
341,.\train\images\ppe_0421.jpg,[3],1,.\train\labels\ppe_0421.txt,
342,.\train\images\ppe_0422.jpg,[4],1,.\train\labels\ppe_0422.txt,
343,.\train\images\ppe_0423.jpg,[1 2],1,.\train\labels\ppe_0423.txt,
344,.\train\images\ppe_0424.jpg,[5],1,.\train\labels\ppe_0424.txt,
345,.\train\images\ppe_0425.jpg,[1 4],1,.\train\labels\ppe_0425.txt,
346,.\train\images\ppe_0427.jpg,[5],1,.\train\labels\ppe_0427.txt,
347,.\train\images\ppe_0428.jpg,[1 4],1,.\train\labels\ppe_0428.txt,
348,.\train\images\ppe_0429.jpg,[1 4],1,.\train\labels\ppe_0429.txt,
349,.\train\images\ppe_0430.jpg,[1 5],1,.\train\labels\ppe_0430.txt,
350,.\train\images\ppe_0431.jpg,[2],1,.\train\labels\ppe_0431.txt,
351,.\train\images\ppe_0433.jpg,[1 3 4],1,.\train\labels\ppe_0433.txt,
352,.\train\images\ppe_0436.jpg,[4],1,.\train\labels\ppe_0436.txt,
353,.\train\images\ppe_0437.jpg,[1 4],1,.\train\labels\ppe_0437.txt,
354,.\train\images\ppe_0438.jpg,[1 5],1,.\train\labels\ppe_0438.txt,
355,.\train\images\ppe_0439.jpg,[4],1,.\train\labels\ppe_0439.txt,
356,.\train\images\ppe_0440.jpg,[3 5],1,.\train\labels\ppe_0440.txt,
357,.\train\images\ppe_0441.jpg,[1 4],1,.\train\labels\ppe_0441.txt,
358,.\train\images\ppe_0442.jpg,[1 4],1,.\train\labels\ppe_0442.txt,
359,.\train\images\ppe_0444.jpg,[1 2 4 5],1,.\train\labels\ppe_0444.txt,
360,.\train\images\ppe_0445.jpg,[1 5],1,.\train\labels\ppe_0445.txt,
361,.\train\images\ppe_0446.jpg,[1 2 5],1,.\train\labels\ppe_0446.txt,
362,.\train\images\ppe_0447.jpg,[5],1,.\train\labels\ppe_0447.txt,
363,.\train\images\ppe_0448.jpg,[1 4 5],1,.\train\labels\ppe_0448.txt,
364,.\train\images\ppe_0449.jpg,[1 4],1,.\train\labels\ppe_0449.txt,
365,.\train\images\ppe_0450.jpg,[1 5],1,.\train\labels\ppe_0450.txt,
366,.\train\images\ppe_0451.jpg,[5],1,.\train\labels\ppe_0451.txt,
367,.\train\images\ppe_0452.jpg,[5],1,.\train\labels\ppe_0452.txt,
368,.\train\images\ppe_0453.jpg,[2],1,.\train\labels\ppe_0453.txt,
369,.\train\images\ppe_0454.jpg,[0],1,.\train\labels\ppe_0454.txt,
370,.\train\images\ppe_0455.jpg,[1 5],1,.\train\labels\ppe_0455.txt,
371,.\train\images\ppe_0456.jpg,[1 4],1,.\train\labels\ppe_0456.txt,
372,.\train\images\ppe_0457.jpg,[1 4],1,.\train\labels\ppe_0457.txt,
373,.\train\images\ppe_0458.jpg,[3 5],1,.\train\labels\ppe_0458.txt,
374,.\train\images\ppe_0459.jpg,[1 5],1,.\train\labels\ppe_0459.txt,
375,.\train\images\ppe_0460.jpg,[1 2 4],1,.\train\labels\ppe_0460.txt,
376,.\train\images\ppe_0461.jpg,[1 4],1,.\train\labels\ppe_0461.txt,
377,.\train\images\ppe_0462.jpg,[1 4],1,.\train\labels\ppe_0462.txt,
378,.\train\images\ppe_0464.jpg,[3],1,.\train\labels\ppe_0464.txt,
379,.\train\images\ppe_0465.jpg,[5],1,.\train\labels\ppe_0465.txt,
380,.\train\images\ppe_0466.jpg,[1 4],1,.\train\labels\ppe_0466.txt,
381,.\train\images\ppe_0467.jpg,[5],1,.\train\labels\ppe_0467.txt,
382,.\train\images\ppe_0469.jpg,[1 4],1,.\train\labels\ppe_0469.txt,
383,.\train\images\ppe_0470.jpg,[1 2],1,.\train\labels\ppe_0470.txt,
384,.\train\images\ppe_0471.jpg,[1 4 5],1,.\train\labels\ppe_0471.txt,
385,.\train\images\ppe_0472.jpg,[0],1,.\train\labels\ppe_0472.txt,
386,.\train\images\ppe_0473.jpg,[1 4 5],1,.\train\labels\ppe_0473.txt,
387,.\train\images\ppe_0474.jpg,[5],1,.\train\labels\ppe_0474.txt,
388,.\train\images\ppe_0475.jpg,[1 4],1,.\train\labels\ppe_0475.txt,
389,.\train\images\ppe_0476.jpg,[1 5],1,.\train\labels\ppe_0476.txt,
390,.\train\images\ppe_0477.jpg,[1 4],1,.\train\labels\ppe_0477.txt,
391,.\train\images\ppe_0478.jpg,[0],1,.\train\labels\ppe_0478.txt,
392,.\train\images\ppe_0479.jpg,[5],1,.\train\labels\ppe_0479.txt,
393,.\train\images\ppe_0480.jpg,[1 4],1,.\train\labels\ppe_0480.txt,
394,.\train\images\ppe_0481.jpg,[1 5],1,.\train\labels\ppe_0481.txt,
395,.\train\images\ppe_0484.jpg,[2],1,.\train\labels\ppe_0484.txt,
396,.\train\images\ppe_0485.jpg,[1 4],1,.\train\labels\ppe_0485.txt,
397,.\train\images\ppe_0486.jpg,[1 2],1,.\train\labels\ppe_0486.txt,
398,.\train\images\ppe_0487.jpg,[1 2],1,.\train\labels\ppe_0487.txt,
399,.\train\images\ppe_0488.jpg,[1 5],1,.\train\labels\ppe_0488.txt,
400,.\train\images\ppe_0489.jpg,[1 2],1,.\train\labels\ppe_0489.txt,
401,.\train\images\ppe_0491.jpg,[5],1,.\train\labels\ppe_0491.txt,
402,.\train\images\ppe_0492.jpg,[1 2],1,.\train\labels\ppe_0492.txt,
403,.\train\images\ppe_0493.jpg,[1 4],1,.\train\labels\ppe_0493.txt,
404,.\train\images\ppe_0494.jpg,[1 4 5],1,.\train\labels\ppe_0494.txt,
405,.\train\images\ppe_0495.jpg,[5],1,.\train\labels\ppe_0495.txt,
406,.\train\images\ppe_0496.jpg,[1 4],1,.\train\labels\ppe_0496.txt,
407,.\train\images\ppe_0497.jpg,[1 4],1,.\train\labels\ppe_0497.txt,
408,.\train\images\ppe_0498.jpg,[1 4 5],1,.\train\labels\ppe_0498.txt,
409,.\train\images\ppe_0499.jpg,[1 4],1,.\train\labels\ppe_0499.txt,
410,.\train\images\ppe_0500.jpg,[2 4],1,.\train\labels\ppe_0500.txt,
411,.\train\images\ppe_0501.jpg,[1 5],1,.\train\labels\ppe_0501.txt,
412,.\train\images\ppe_0503.jpg,[1 4 5],1,.\train\labels\ppe_0503.txt,
413,.\train\images\ppe_0505.jpg,[5],1,.\train\labels\ppe_0505.txt,
414,.\train\images\ppe_0506.jpg,[5],1,.\train\labels\ppe_0506.txt,
415,.\train\images\ppe_0507.jpg,[4],1,.\train\labels\ppe_0507.txt,
416,.\train\images\ppe_0510.jpg,[4 5],1,.\train\labels\ppe_0510.txt,
417,.\train\images\ppe_0511.jpg,[5],1,.\train\labels\ppe_0511.txt,
418,.\train\images\ppe_0512.jpg,[1 4],1,.\train\labels\ppe_0512.txt,
419,.\train\images\ppe_0513.jpg,[4],1,.\train\labels\ppe_0513.txt,
420,.\train\images\ppe_0514.jpg,[1 4],1,.\train\labels\ppe_0514.txt,
421,.\train\images\ppe_0519.jpg,[5],1,.\train\labels\ppe_0519.txt,
422,.\train\images\ppe_0521.jpg,[2 3 5],1,.\train\labels\ppe_0521.txt,
423,.\train\images\ppe_0522.jpg,[1 4],1,.\train\labels\ppe_0522.txt,
424,.\train\images\ppe_0523.jpg,[1 2 4],1,.\train\labels\ppe_0523.txt,
425,.\train\images\ppe_0524.jpg,[4],1,.\train\labels\ppe_0524.txt,
426,.\train\images\ppe_0525.jpg,[1 4],1,.\train\labels\ppe_0525.txt,
427,.\train\images\ppe_0526.jpg,[5],1,.\train\labels\ppe_0526.txt,
428,.\train\images\ppe_0528.jpg,[4 5],1,.\train\labels\ppe_0528.txt,
429,.\train\images\ppe_0530.jpg,[4],1,.\train\labels\ppe_0530.txt,
430,.\train\images\ppe_0531.jpg,[1 3 4],1,.\train\labels\ppe_0531.txt,
431,.\train\images\ppe_0532.jpg,[5],1,.\train\labels\ppe_0532.txt,
432,.\train\images\ppe_0534.jpg,[1 2],1,.\train\labels\ppe_0534.txt,
433,.\train\images\ppe_0535.jpg,[1 4 5],1,.\train\labels\ppe_0535.txt,
434,.\train\images\ppe_0536.jpg,[1 5],1,.\train\labels\ppe_0536.txt,
435,.\train\images\ppe_0538.jpg,[3],1,.\train\labels\ppe_0538.txt,
436,.\train\images\ppe_0541.jpg,[1 5],1,.\train\labels\ppe_0541.txt,
437,.\train\images\ppe_0544.jpg,[1 4],1,.\train\labels\ppe_0544.txt,
438,.\train\images\ppe_0545.jpg,[1 3 4],1,.\train\labels\ppe_0545.txt,
439,.\train\images\ppe_0546.jpg,[5],1,.\train\labels\ppe_0546.txt,
440,.\train\images\ppe_0547.jpg,[1 4 5],1,.\train\labels\ppe_0547.txt,
441,.\train\images\ppe_0548.jpg,[1 4],1,.\train\labels\ppe_0548.txt,
442,.\train\images\ppe_0549.jpg,[4],1,.\train\labels\ppe_0549.txt,
443,.\train\images\ppe_0550.jpg,[2],1,.\train\labels\ppe_0550.txt,
444,.\train\images\ppe_0551.jpg,[5],1,.\train\labels\ppe_0551.txt,
445,.\train\images\ppe_0553.jpg,[1 4],1,.\train\labels\ppe_0553.txt,
446,.\train\images\ppe_0554.jpg,[1 4 5],1,.\train\labels\ppe_0554.txt,
447,.\train\images\ppe_0555.jpg,[1 2],1,.\train\labels\ppe_0555.txt,
448,.\train\images\ppe_0556.jpg,[3 4 5],1,.\train\labels\ppe_0556.txt,
449,.\train\images\ppe_0557.jpg,[1 5],1,.\train\labels\ppe_0557.txt,
450,.\train\images\ppe_0558.jpg,[5],1,.\train\labels\ppe_0558.txt,
451,.\train\images\ppe_0559.jpg,[1 3 5],1,.\train\labels\ppe_0559.txt,
452,.\train\images\ppe_0561.jpg,[1 4],1,.\train\labels\ppe_0561.txt,
453,.\train\images\ppe_0562.jpg,[5],1,.\train\labels\ppe_0562.txt,
454,.\train\images\ppe_0563.jpg,[1 4],1,.\train\labels\ppe_0563.txt,
455,.\train\images\ppe_0564.jpg,[1 4],1,.\train\labels\ppe_0564.txt,
456,.\train\images\ppe_0565.jpg,[3 4],1,.\train\labels\ppe_0565.txt,
457,.\train\images\ppe_0566.jpg,[5],1,.\train\labels\ppe_0566.txt,
458,.\train\images\ppe_0567.jpg,[5],1,.\train\labels\ppe_0567.txt,
459,.\train\images\ppe_0569.jpg,[1 5],1,.\train\labels\ppe_0569.txt,
460,.\train\images\ppe_0570.jpg,[1 2 4],1,.\train\labels\ppe_0570.txt,
461,.\train\images\ppe_0571.jpg,[5],1,.\train\labels\ppe_0571.txt,
462,.\train\images\ppe_0574.jpg,[3 4 5],1,.\train\labels\ppe_0574.txt,
463,.\train\images\ppe_0575.jpg,[3 4],1,.\train\labels\ppe_0575.txt,
464,.\train\images\ppe_0576.jpg,[3],1,.\train\labels\ppe_0576.txt,
465,.\train\images\ppe_0577.jpg,[1 3],1,.\train\labels\ppe_0577.txt,
466,.\train\images\ppe_0579.jpg,[3 5],1,.\train\labels\ppe_0579.txt,
467,.\train\images\ppe_0582.jpg,[5],1,.\train\labels\ppe_0582.txt,
468,.\train\images\ppe_0584.jpg,[2],1,.\train\labels\ppe_0584.txt,
469,.\train\images\ppe_0585.jpg,[1 4],1,.\train\labels\ppe_0585.txt,
470,.\train\images\ppe_0587.jpg,[1 5],1,.\train\labels\ppe_0587.txt,
471,.\train\images\ppe_0589.jpg,[2 3 4],1,.\train\labels\ppe_0589.txt,
472,.\train\images\ppe_0590.jpg,[1 3],1,.\train\labels\ppe_0590.txt,
473,.\train\images\ppe_0591.jpg,[3],1,.\train\labels\ppe_0591.txt,
474,.\train\images\ppe_0593.jpg,[1 5],1,.\train\labels\ppe_0593.txt,
475,.\train\images\ppe_0595.jpg,[2 3],1,.\train\labels\ppe_0595.txt,
476,.\train\images\ppe_0596.jpg,[1 4 5],1,.\train\labels\ppe_0596.txt,
477,.\train\images\ppe_0598.jpg,[1 2 4],1,.\train\labels\ppe_0598.txt,
478,.\train\images\ppe_0599.jpg,[3 5],1,.\train\labels\ppe_0599.txt,
479,.\train\images\ppe_0600.jpg,[5],1,.\train\labels\ppe_0600.txt,
480,.\train\images\ppe_0601.jpg,[1 4],1,.\train\labels\ppe_0601.txt,
481,.\train\images\ppe_0602.jpg,[5],1,.\train\labels\ppe_0602.txt,
482,.\train\images\ppe_0603.jpg,[4],1,.\train\labels\ppe_0603.txt,
483,.\train\images\ppe_0604.jpg,[1 2 4 5],1,.\train\labels\ppe_0604.txt,
484,.\train\images\ppe_0605.jpg,[4],1,.\train\labels\ppe_0605.txt,
485,.\train\images\ppe_0606.jpg,[3],1,.\train\labels\ppe_0606.txt,
486,.\train\images\ppe_0607.jpg,[1 5],1,.\train\labels\ppe_0607.txt,
487,.\train\images\ppe_0609.jpg,[1 4],1,.\train\labels\ppe_0609.txt,
488,.\train\images\ppe_0610.jpg,[3 4],1,.\train\labels\ppe_0610.txt,
489,.\train\images\ppe_0611.jpg,[1 2 4],1,.\train\labels\ppe_0611.txt,
490,.\train\images\ppe_0613.jpg,[4 5],1,.\train\labels\ppe_0613.txt,
491,.\train\images\ppe_0615.jpg,[1 3 5],1,.\train\labels\ppe_0615.txt,
492,.\train\images\ppe_0616.jpg,[2],1,.\train\labels\ppe_0616.txt,
493,.\train\images\ppe_0618.jpg,[1 5],1,.\train\labels\ppe_0618.txt,
494,.\train\images\ppe_0619.jpg,[1 4],1,.\train\labels\ppe_0619.txt,
495,.\train\images\ppe_0620.jpg,[3 5],1,.\train\labels\ppe_0620.txt,
496,.\train\images\ppe_0621.jpg,[2],1,.\train\labels\ppe_0621.txt,
497,.\train\images\ppe_0622.jpg,[1 2 3],1,.\train\labels\ppe_0622.txt,
498,.\train\images\ppe_0623.jpg,[3],1,.\train\labels\ppe_0623.txt,
499,.\train\images\ppe_0624.jpg,[1 4 5],1,.\train\labels\ppe_0624.txt,
500,.\train\images\ppe_0625.jpg,[1],1,.\train\labels\ppe_0625.txt,
501,.\train\images\ppe_0626.jpg,[1 3 5],1,.\train\labels\ppe_0626.txt,
502,.\train\images\ppe_0627.jpg,[1 2],1,.\train\labels\ppe_0627.txt,
503,.\train\images\ppe_0628.jpg,[3 5],1,.\train\labels\ppe_0628.txt,
504,.\train\images\ppe_0632.jpg,[1 3],1,.\train\labels\ppe_0632.txt,
505,.\train\images\ppe_0634.jpg,[1 4],1,.\train\labels\ppe_0634.txt,
506,.\train\images\ppe_0635.jpg,[2 4],1,.\train\labels\ppe_0635.txt,
507,.\train\images\ppe_0636.jpg,[1 4],1,.\train\labels\ppe_0636.txt,
508,.\train\images\ppe_0637.jpg,[5],1,.\train\labels\ppe_0637.txt,
509,.\train\images\ppe_0639.jpg,[1 4],1,.\train\labels\ppe_0639.txt,
510,.\train\images\ppe_0640.jpg,[1 2 5],1,.\train\labels\ppe_0640.txt,
511,.\train\images\ppe_0641.jpg,[1 4],1,.\train\labels\ppe_0641.txt,
512,.\train\images\ppe_0642.jpg,[1 5],1,.\train\labels\ppe_0642.txt,
513,.\train\images\ppe_0643.jpg,[1 2 3],1,.\train\labels\ppe_0643.txt,
514,.\train\images\ppe_0644.jpg,[1 4],1,.\train\labels\ppe_0644.txt,
515,.\train\images\ppe_0645.jpg,[1 3],1,.\train\labels\ppe_0645.txt,
516,.\train\images\ppe_0646.jpg,[1 5],1,.\train\labels\ppe_0646.txt,
517,.\train\images\ppe_0647.jpg,[1 4],1,.\train\labels\ppe_0647.txt,
518,.\train\images\ppe_0649.jpg,[3],1,.\train\labels\ppe_0649.txt,
519,.\train\images\ppe_0650.jpg,[2 3],1,.\train\labels\ppe_0650.txt,
520,.\train\images\ppe_0651.jpg,[2 3],1,.\train\labels\ppe_0651.txt,
521,.\train\images\ppe_0652.jpg,[2 4 5],1,.\train\labels\ppe_0652.txt,
522,.\train\images\ppe_0653.jpg,[2 5],1,.\train\labels\ppe_0653.txt,
523,.\train\images\ppe_0654.jpg,[2 3],1,.\train\labels\ppe_0654.txt,
524,.\train\images\ppe_0655.jpg,[2],1,.\train\labels\ppe_0655.txt,
525,.\train\images\ppe_0656.jpg,[1 5],1,.\train\labels\ppe_0656.txt,
526,.\train\images\ppe_0657.jpg,[1 3 4],1,.\train\labels\ppe_0657.txt,
527,.\train\images\ppe_0658.jpg,[5],1,.\train\labels\ppe_0658.txt,
528,.\train\images\ppe_0659.jpg,[1 5],1,.\train\labels\ppe_0659.txt,
529,.\train\images\ppe_0660.jpg,[1 5],1,.\train\labels\ppe_0660.txt,
530,.\train\images\ppe_0661.jpg,[3],1,.\train\labels\ppe_0661.txt,
531,.\train\images\ppe_0662.jpg,[1 2],1,.\train\labels\ppe_0662.txt,
532,.\train\images\ppe_0663.jpg,[2 3],1,.\train\labels\ppe_0663.txt,
533,.\train\images\ppe_0664.jpg,[1 4],1,.\train\labels\ppe_0664.txt,
534,.\train\images\ppe_0666.jpg,[1 4 5],1,.\train\labels\ppe_0666.txt,
535,.\train\images\ppe_0667.jpg,[2 3],1,.\train\labels\ppe_0667.txt,
536,.\train\images\ppe_0668.jpg,[1 3],1,.\train\labels\ppe_0668.txt,
537,.\train\images\ppe_0669.jpg,[1 4 5],1,.\train\labels\ppe_0669.txt,
538,.\train\images\ppe_0670.jpg,[5],1,.\train\labels\ppe_0670.txt,
539,.\train\images\ppe_0671.jpg,[5],1,.\train\labels\ppe_0671.txt,
540,.\train\images\ppe_0673.jpg,[1 4],1,.\train\labels\ppe_0673.txt,
541,.\train\images\ppe_0675.jpg,[3 5],1,.\train\labels\ppe_0675.txt,
542,.\train\images\ppe_0676.jpg,[1 4],1,.\train\labels\ppe_0676.txt,
543,.\train\images\ppe_0677.jpg,[1 2 4],1,.\train\labels\ppe_0677.txt,
544,.\train\images\ppe_0678.jpg,[1 3],1,.\train\labels\ppe_0678.txt,
545,.\train\images\ppe_0679.jpg,[5],1,.\train\labels\ppe_0679.txt,
546,.\train\images\ppe_0680.jpg,[5],1,.\train\labels\ppe_0680.txt,
547,.\train\images\ppe_0684.jpg,[1 2 3],1,.\train\labels\ppe_0684.txt,
548,.\train\images\ppe_0685.jpg,[1 3],1,.\train\labels\ppe_0685.txt,
549,.\train\images\ppe_0688.jpg,[1 5],1,.\train\labels\ppe_0688.txt,
550,.\train\images\ppe_0689.jpg,[1 3 5],1,.\train\labels\ppe_0689.txt,
551,.\train\images\ppe_0692.jpg,[2 5],1,.\train\labels\ppe_0692.txt,
552,.\train\images\ppe_0693.jpg,[3 4],1,.\train\labels\ppe_0693.txt,
553,.\train\images\ppe_0694.jpg,[4 5],1,.\train\labels\ppe_0694.txt,
554,.\train\images\ppe_0695.jpg,[1 2 4],1,.\train\labels\ppe_0695.txt,
555,.\train\images\ppe_0696.jpg,[2 3 4],1,.\train\labels\ppe_0696.txt,
556,.\train\images\ppe_0697.jpg,[2 3 4],1,.\train\labels\ppe_0697.txt,
557,.\train\images\ppe_0703.jpg,[1 2],1,.\train\labels\ppe_0703.txt,
558,.\train\images\ppe_0704.jpg,[3],1,.\train\labels\ppe_0704.txt,
559,.\train\images\ppe_0705.jpg,[1 5],1,.\train\labels\ppe_0705.txt,
560,.\train\images\ppe_0706.jpg,[2],1,.\train\labels\ppe_0706.txt,
561,.\train\images\ppe_0707.jpg,[1 2 4],1,.\train\labels\ppe_0707.txt,
562,.\train\images\ppe_0708.jpg,[1 2 4],1,.\train\labels\ppe_0708.txt,
563,.\train\images\ppe_0709.jpg,[1 4],1,.\train\labels\ppe_0709.txt,
564,.\train\images\ppe_0711.jpg,[5],1,.\train\labels\ppe_0711.txt,
565,.\train\images\ppe_0712.jpg,[2 4],1,.\train\labels\ppe_0712.txt,
566,.\train\images\ppe_0717.jpg,[3],1,.\train\labels\ppe_0717.txt,
567,.\train\images\ppe_0718.jpg,[1 3 4],1,.\train\labels\ppe_0718.txt,
568,.\train\images\ppe_0719.jpg,[1 5],1,.\train\labels\ppe_0719.txt,
569,.\train\images\ppe_0720.jpg,[1 4],1,.\train\labels\ppe_0720.txt,
570,.\train\images\ppe_0721.jpg,[1 4],1,.\train\labels\ppe_0721.txt,
571,.\train\images\ppe_0722.jpg,[1 3],1,.\train\labels\ppe_0722.txt,
572,.\train\images\ppe_0724.jpg,[1 4 5],1,.\train\labels\ppe_0724.txt,
573,.\train\images\ppe_0726.jpg,[1 4],1,.\train\labels\ppe_0726.txt,
574,.\train\images\ppe_0727.jpg,[1 4 5],1,.\train\labels\ppe_0727.txt,
575,.\train\images\ppe_0728.jpg,[1 5],1,.\train\labels\ppe_0728.txt,
576,.\train\images\ppe_0729.jpg,[3 4],1,.\train\labels\ppe_0729.txt,
577,.\train\images\ppe_0730.jpg,[1 2],1,.\train\labels\ppe_0730.txt,
578,.\train\images\ppe_0731.jpg,[3 4],1,.\train\labels\ppe_0731.txt,
579,.\train\images\ppe_0732.jpg,[1 2 4 5],1,.\train\labels\ppe_0732.txt,
580,.\train\images\ppe_0733.jpg,[3],1,.\train\labels\ppe_0733.txt,
581,.\train\images\ppe_0734.jpg,[1 2 4],1,.\train\labels\ppe_0734.txt,
582,.\train\images\ppe_0735.jpg,[1 3 4],1,.\train\labels\ppe_0735.txt,
583,.\train\images\ppe_0736.jpg,[5],1,.\train\labels\ppe_0736.txt,
584,.\train\images\ppe_0737.jpg,[4],1,.\train\labels\ppe_0737.txt,
585,.\train\images\ppe_0738.jpg,[1 5],1,.\train\labels\ppe_0738.txt,
586,.\train\images\ppe_0739.jpg,[1 4],1,.\train\labels\ppe_0739.txt,
587,.\train\images\ppe_0740.jpg,[1 4 5],1,.\train\labels\ppe_0740.txt,
588,.\train\images\ppe_0742.jpg,[3 4],1,.\train\labels\ppe_0742.txt,
589,.\train\images\ppe_0743.jpg,[1 4 5],1,.\train\labels\ppe_0743.txt,
590,.\train\images\ppe_0744.jpg,[1 3 4],1,.\train\labels\ppe_0744.txt,
591,.\train\images\ppe_0745.jpg,[1 2],1,.\train\labels\ppe_0745.txt,
592,.\train\images\ppe_0746.jpg,[3 4],1,.\train\labels\ppe_0746.txt,
593,.\train\images\ppe_0747.jpg,[3],1,.\train\labels\ppe_0747.txt,
594,.\train\images\ppe_0748.jpg,[1 2 4],1,.\train\labels\ppe_0748.txt,
595,.\train\images\ppe_0750.jpg,[1 5],1,.\train\labels\ppe_0750.txt,
596,.\train\images\ppe_0751.jpg,[1 3 4 5],1,.\train\labels\ppe_0751.txt,
597,.\train\images\ppe_0753.jpg,[1 2 3],1,.\train\labels\ppe_0753.txt,
598,.\train\images\ppe_0756.jpg,[1 4 5],1,.\train\labels\ppe_0756.txt,
599,.\train\images\ppe_0757.jpg,[5],1,.\train\labels\ppe_0757.txt,
600,.\train\images\ppe_0760.jpg,[3 4],1,.\train\labels\ppe_0760.txt,
601,.\train\images\ppe_0761.jpg,[3 4],1,.\train\labels\ppe_0761.txt,
602,.\train\images\ppe_0763.jpg,[2 5],1,.\train\labels\ppe_0763.txt,
603,.\train\images\ppe_0764.jpg,[1 2],1,.\train\labels\ppe_0764.txt,
604,.\train\images\ppe_0765.jpg,[1 2 5],1,.\train\labels\ppe_0765.txt,
605,.\train\images\ppe_0766.jpg,[1 4 5],1,.\train\labels\ppe_0766.txt,
606,.\train\images\ppe_0767.jpg,[1 2 4 5],1,.\train\labels\ppe_0767.txt,
607,.\train\images\ppe_0768.jpg,[2 5],1,.\train\labels\ppe_0768.txt,
608,.\train\images\ppe_0769.jpg,[1 2],1,.\train\labels\ppe_0769.txt,
609,.\train\images\ppe_0770.jpg,[1 3 5],1,.\train\labels\ppe_0770.txt,
610,.\train\images\ppe_0771.jpg,[3],1,.\train\labels\ppe_0771.txt,
611,.\train\images\ppe_0772.jpg,[1 2 4],1,.\train\labels\ppe_0772.txt,
612,.\train\images\ppe_0773.jpg,[4],1,.\train\labels\ppe_0773.txt,
613,.\train\images\ppe_0774.jpg,[1 2 5],1,.\train\labels\ppe_0774.txt,
614,.\train\images\ppe_0775.jpg,[3],1,.\train\labels\ppe_0775.txt,
615,.\train\images\ppe_0777.jpg,[1 5],1,.\train\labels\ppe_0777.txt,
616,.\train\images\ppe_0778.jpg,[1 4 5],1,.\train\labels\ppe_0778.txt,
617,.\train\images\ppe_0779.jpg,[1 3],1,.\train\labels\ppe_0779.txt,
618,.\train\images\ppe_0780.jpg,[5],1,.\train\labels\ppe_0780.txt,
619,.\train\images\ppe_0781.jpg,[1 2 3],1,.\train\labels\ppe_0781.txt,
620,.\train\images\ppe_0782.jpg,[3],1,.\train\labels\ppe_0782.txt,
621,.\train\images\ppe_0783.jpg,[3],1,.\train\labels\ppe_0783.txt,
622,.\train\images\ppe_0784.jpg,[3 4],1,.\train\labels\ppe_0784.txt,
623,.\train\images\ppe_0785.jpg,[1 2],1,.\train\labels\ppe_0785.txt,
624,.\train\images\ppe_0786.jpg,[1 5],1,.\train\labels\ppe_0786.txt,
625,.\train\images\ppe_0787.jpg,[5],1,.\train\labels\ppe_0787.txt,
626,.\train\images\ppe_0789.jpg,[2 3],1,.\train\labels\ppe_0789.txt,
627,.\train\images\ppe_0790.jpg,[2],1,.\train\labels\ppe_0790.txt,
628,.\train\images\ppe_0791.jpg,[1 4],1,.\train\labels\ppe_0791.txt,
629,.\train\images\ppe_0792.jpg,[1 4],1,.\train\labels\ppe_0792.txt,
630,.\train\images\ppe_0793.jpg,[3],1,.\train\labels\ppe_0793.txt,
631,.\train\images\ppe_0794.jpg,[1 3],1,.\train\labels\ppe_0794.txt,
632,.\train\images\ppe_0795.jpg,[2],1,.\train\labels\ppe_0795.txt,
633,.\train\images\ppe_0796.jpg,[2],1,.\train\labels\ppe_0796.txt,
634,.\train\images\ppe_0797.jpg,[3 4],1,.\train\labels\ppe_0797.txt,
635,.\train\images\ppe_0798.jpg,[1 5],1,.\train\labels\ppe_0798.txt,
636,.\train\images\ppe_0799.jpg,[5],1,.\train\labels\ppe_0799.txt,
637,.\train\images\ppe_0800.jpg,[1 2],1,.\train\labels\ppe_0800.txt,
638,.\train\images\ppe_0801.jpg,[5],1,.\train\labels\ppe_0801.txt,
